14:11:03,1.086218E+2,2.756644E+1
14:11:19,1.086052E+2,2.756644E+1
14:11:35,1.085934E+2,2.756643E+1
14:11:52,1.085934E+2,2.756643E+1
14:12:08,1.085803E+2,2.756645E+1
14:12:25,1.085692E+2,2.756644E+1
14:12:41,1.085598E+2,2.756642E+1
14:12:57,1.085486E+2,2.756645E+1
14:13:14,1.085456E+2,2.756647E+1
14:13:30,1.085396E+2,2.756641E+1
14:13:47,1.085272E+2,2.756646E+1
14:14:03,1.085252E+2,2.756644E+1
14:14:20,1.085246E+2,2.756645E+1
14:14:36,1.085166E+2,2.756642E+1
14:14:52,1.085163E+2,2.756644E+1
14:15:09,1.085163E+2,2.756644E+1
14:15:25,1.085135E+2,2.756648E+1
14:15:41,1.085123E+2,2.756643E+1
14:15:58,1.085131E+2,2.756651E+1
14:16:14,1.085131E+2,2.756649E+1
14:16:31,1.085102E+2,2.756643E+1
14:16:47,1.085134E+2,2.756642E+1
14:17:03,1.085131E+2,2.756647E+1
14:17:20,1.085112E+2,2.756646E+1
14:17:36,1.085099E+2,2.756646E+1
14:17:53,1.085086E+2,2.756643E+1
14:18:09,1.085099E+2,2.756646E+1
14:18:25,1.085052E+2,2.756647E+1
14:18:42,1.085128E+2,2.756640E+1
14:18:58,1.085125E+2,2.756643E+1
14:19:14,1.085368E+2,2.756648E+1
14:19:32,1.085404E+2,2.756644E+1
14:19:48,1.085398E+2,2.756639E+1
14:20:05,1.085571E+2,2.756636E+1
14:20:21,1.085686E+2,2.756637E+1
14:20:37,1.085772E+2,2.756644E+1
14:20:54,1.085849E+2,2.756637E+1
14:21:11,1.085872E+2,2.756635E+1
14:21:28,1.085963E+2,2.756643E+1
14:21:45,1.086077E+2,2.756646E+1
14:22:01,1.086128E+2,2.756645E+1
14:22:17,1.086259E+2,2.756647E+1
14:22:35,1.086437E+2,2.756650E+1
14:22:52,1.086454E+2,2.756645E+1
14:23:09,1.086389E+2,2.756644E+1
14:23:25,1.086536E+2,2.756639E+1
14:23:43,1.086539E+2,2.756638E+1
14:24:00,1.086559E+2,2.756640E+1
14:24:17,1.086767E+2,2.756639E+1
14:24:34,1.086706E+2,2.756641E+1
14:24:50,1.086786E+2,2.756649E+1
14:25:07,1.086881E+2,2.756644E+1
14:25:23,1.086886E+2,2.756645E+1
14:25:40,1.087153E+2,2.756647E+1
14:25:56,1.087250E+2,2.756647E+1
14:26:13,1.087371E+2,2.756649E+1
14:26:30,1.087413E+2,2.756645E+1
14:26:46,1.087563E+2,2.756646E+1
14:27:03,1.087704E+2,2.756649E+1
